CoID,CoName,Description,CountryID,IntGICSID,ExtGICSID,CoTypeID,StatusID,InclusionDID
8536,Sankyo Co Ltd,Sankyo Co Ltd,3,158,158,0,15,8884
8537,Kandi Technologies Group Inc,,1,152,152,15,15,8892
8538,Solaris Power Cells Inc,,1,149,149,15,15,8892
8539,Laredo Resources Corp,,1,120,120,15,15,8892
8540,Intelgenx Technologies Corp,,1,206,206,15,15,8892
8541,Urban Barns Foods Inc,,1,192,192,15,15,8892
8542,Energy XXI Bermuda Ltd,,1,107,107,15,15,8888
8543,Advanced Emissions Solutions Inc,,1,115,115,15,15,8886
8544,Arc Logistics Partners LP,,1,109,109,15,15,8886
8545,Athlon Energy Inc,,1,107,107,15,15,8886
8546,Aviva PLC,,1,221,221,15,15,8886
8547,HomeAway Inc,,1,176,176,15,15,8886
8548,Booz Allen Hamilton Holding Corp,,1,238,238,15,15,8886
8549,Carbonite Inc,,1,237,237,15,15,8888
8550,CDW Corp/DE,,1,250,250,15,15,8888
8551,Chegg Inc,,1,237,237,15,15,8888
8552,Conatus Pharmaceuticals Inc,,1,205,205,15,15,8888
8553,Coty Inc,,1,197,197,15,15,8888
8554,Demandware Inc,,1,237,237,15,15,8888
8555,Encana Corp,,1,107,107,15,15,8888
8556,Enanta Pharmaceuticals Inc,,1,205,205,15,15,8888
8557,Esperion Therapeutics Inc,,1,205,205,15,15,8888
8558,Diamondback Energy Inc,,1,107,107,15,15,8898
8559,Houghton Mifflin Harcourt Co,,1,295,295,15,15,8898
8560,HomeStreet Inc,,1,210,210,15,15,8898
8561,Intelsat SA,,1,256,256,15,15,8898
8562,Memorial Production Partners LP,,1,107,107,15,15,8898
8563,Methanex Corp,,1,111,111,15,15,8898
8564,T-Mobile US Inc,,1,258,258,15,15,8898
8565,Norwegian Cruise Line Holdings Ltd,,1,164,164,15,15,8898
8566,Novagold Resources Inc,,1,121,121,15,15,8898
8567,New York Community Bancorp Inc,,1,210,210,15,15,8898
8568,ONE Gas Inc,,1,260,260,15,15,8898
8569,Owens Realty Mortgage Inc,,1,228,228,15,15,8898
8570,Southcross Energy Partners LP,,1,109,109,15,15,8898
8571,PDC Energy Inc,,1,107,107,15,16,8898
8572,PetroLogistics LP,,1,111,111,15,15,8898
8573,Ply Gem Holdings Inc,,1,127,127,15,15,8898
8574,Primerica Inc,,1,220,220,15,15,8898
8575,Ritchie Bros Auctioneers Inc,,1,137,137,15,15,8898
8576,RE/MAX Holdings Inc,,1,276,276,15,15,8898
8577,Sanofi,,1,206,206,15,15,8898
8578,Spectrum Brands Holdings Inc,,1,196,196,15,15,8898
8579,Stonemor Partners LP,,1,168,168,15,15,8898
8580,Swift Transportation Co,,1,145,145,15,15,8898
8581,Tahoe Resources Inc,,1,122,122,15,15,8898
8582,Thompson Creek Metals Co Inc,,1,120,120,15,15,8898
8583,Tier REIT Inc,,1,229,229,15,15,8898
8584,Tutor Perini Corp,,1,128,128,15,15,8898
8585,Veeva Systems Inc,,1,240,240,15,15,8898
8586,Voya Financial Inc,,1,212,212,15,15,8898
8587,WP Carey Inc,,1,226,226,15,15,8898
8588,Willis Group Holdings PLC,,1,219,219,15,16,8898
8589,Web.com Group Inc,,1,237,237,15,15,8898
8590,Twitter Inc,,1,237,237,15,15,8898
8591,Galena Biopharma Inc,,1,205,205,15,15,8898
8592,Glu Mobile Inc,,1,242,242,15,15,8906
8593,Popeyes Louisiana Kitchen Inc,,1,166,166,15,16,8906
8594,Zillow Inc,,1,237,237,15,15,8906
8595,Surgical Care Affiliates Inc,,1,202,202,15,15,8906
8596,ARM Holdings PLC,,1,255,255,15,15,8906
8597,GSI Group Inc,,1,247,247,15,15,8906
8598,Lexicon Pharmaceuticals Inc,,1,205,205,15,15,8906
8599,Orbotech Ltd,,1,247,247,15,15,8906
8600,Aixtron SE,"AIXTRON SE is a provider of deposition equipment to the semiconductor industry. The Company's technology solutions are used by a range of customers across the world to build components for electronic and opto-electronic applications based on compound, silicon or organic semiconductor materials. Such components are used in fiber optic communication systems, wireless and mobile telephony applications, optical and electronic storage devices, computing, signaling and lighting, displays, as well as a range of other technologies. The Company's business activities include developing, producing and installing equipment for the deposition of semiconductor and other complex materials, process engineering, consulting and training, including ongoing customer support and after-sales service.",1,254,254,15,15,8906
8601,Charter Communications Inc,,1,280,280,15,15,8906
8602,EV Energy Partners LP,,1,107,107,15,15,8906
8603,Orexigen Therapeutics Inc,,1,205,205,15,15,8906
8604,Trinity Biotech PLC,,1,198,198,15,15,8906
8605,Preferred Bank/Los Angeles CA,,1,209,209,15,15,8906
8606,China Techfaith Wireless Communication Technology Ltd,,1,246,246,15,15,8906
8607,Canadian Solar Inc,CSIQ,1,255,255,15,15,8906
8608,Ctrip.com International Ltd,,1,176,176,15,15,8906
8609,Golar LNG Ltd,"We are one of the world’s largest independent owners and operators of marine-based LNG midstream infrastructure – active in the liquefaction, transportation and regasification of natural gas",1,109,109,15,15,8906
8610,AirMedia Group Inc,,1,169,169,15,15,8906
8611,Gulf Resources Inc,,1,111,111,15,15,8906
8612,Home Inns & Hotels Management Inc,,1,164,164,15,15,8906
8613,JTH Holding Inc,,1,168,168,15,18,8906
8614,RRSat Global Communications Network Ltd,,1,171,171,15,15,8906
8615,Rubicon Technology Inc,RBCN,1,254,254,15,15,8906
8616,Limelight Networks Inc,,1,237,237,15,15,8906
8617,BreitBurn Energy Partners LP,,1,107,107,15,15,8906
8618,GigaMedia Ltd,GIGM,1,237,237,15,15,8906
8619,Nova Measuring Instruments Ltd,NOVA MEASURING INSTRUMENTS ,1,254,254,15,15,8906
8620,Flex Ltd,Flex Ltd,1,249,249,15,15,8906
8621,1-800-Flowers.com Inc,,1,176,176,15,15,8906
8622,MedAssets Inc,,1,210,210,15,15,8906
8623,Gilat Satellite Networks Ltd,,1,244,244,15,15,8906
8624,Csr Plc,Csr Plc,1,255,255,15,15,8906
8625,ASML Holding NV,"ASML Holding N.V. is a holding company. The Company is a manufacturer of chip-making equipment. The Company is engaged in the development, production, marketing, selling and servicing of semiconductor equipment systems, consisting of lithography systems. The Company's products include systems, and installed base products and services.",1,254,254,15,15,8906
8626,Reis Inc,,1,237,237,15,15,8906
8627,Rocky Brands Inc,,1,161,161,15,15,8906
8628,Sify Technologies Ltd,"Sify Technologies Limited (Sify) is an integrated information and communications technology (ICT) solutions and services company. The Company's segments are Telecom services, which includes domestic data, international data wholesale voice and network managed services; Data Centre services, which includes co-location services; Cloud and managed services, which includes information technology (IT) infra services, IT transformation services, remote and onsite infrastructure managed services and delivery platforms; Technology integration services, which includes data center build, network integration, information security, end-user computing, and collaborative tools and solutions, and Applications integration services, which includes application development and maintenance, application testing, mobility solutions, e-learning, portals, tools, process and automation.",1,237,237,15,15,8906
